Property_URL,Address,Postcode,Description,Date_Listed,Bedrooms,Asking_Price,Last_Sold_Price,Last_Sold_v_Asking_Price,Last_Sold_Date,Tenure,Agent,Agent_Address,Agent_Phone_Number
https://www.rightmove.co.uk/property-for-sale/property-77329304.html,"Duchess Mews, Sovereign Park, York",YO26 5TA,3 bedroom semi-detached house,22 November 2018,3,285000,238000,47000,2017,,"Ashtons Estate Agents, York City",,01904 200093
https://www.rightmove.co.uk/property-for-sale/property-57709290.html,"Orrin Close, York, North Yorkshire, England, YO24",YO24 2RA,3 bedroom detached house,01 November 2018,3,240000,,,,,"Bridgfords, York",,01904 200065
https://www.rightmove.co.uk/property-for-sale/property-68317765.html,"Heathside, Huntington, York, YO32",YO32 9AA,2 bedroom terraced house,02 November 2018,2,230000,,,,,"YOUR MOVE  Anscombs, York",,01904 200034
https://www.rightmove.co.uk/property-for-sale/property-57755643.html,"Granville Terrace, York",YO10 3DY,2 bedroom end of terrace house,02 November 2018,2,180000,124950,55050,2014,Freehold,"William H. Brown, York",,01904 200025
https://www.rightmove.co.uk/property-for-sale/property-57442965.html,"North Lane, Haxby, York, YO32",YO32 3JP,2 bedroom terraced house,22 October 2018,2,185000,,,,,"Reeds Rains , Haxby",,01904 200048
https://www.rightmove.co.uk/property-for-sale/property-56325519.html,"Hollis Crescent, YORK, YO32",YO32 5SP,2 bedroom property,22 November 2018,2,180000,,,,,"Reeds Rains , Haxby",,01904 200048
https://www.rightmove.co.uk/property-for-sale/property-68671129.html,"Mill Lane, Acaster Malbis, York, YO23",YO23 2UL,5 bedroom detached house,22 November 2018,5,650000,175000,475000,1996,Freehold,"Purplebricks, covering Yorkshire",,0121 396 0883
https://www.rightmove.co.uk/property-for-sale/property-68671180.html,"Bedern, York, YO1",YO1 7LP,3 bedroom link detached house,22 November 2018,3,450000,,,,Leasehold,"Preston Baker, York",,01904 200064
https://www.rightmove.co.uk/property-for-sale/property-77332190.html,"Thief Lane, York, North Yorkshire, YO10",YO10 3HU,4 bedroom semi-detached house,22 November 2018,4,265000,164000,101000,2004,Freehold,"Chestnut Solutions Property Specialists, York",,01904 200004
https://www.rightmove.co.uk/property-for-sale/property-77335847.html,"Adventurers Court, Hungate",YO1 7ND,1 bedroom apartment,22 November 2018,1,180000,,,,Leasehold,"Linley and Simpson incorporating Coalters, York - Sales",,01904 200104
https://www.rightmove.co.uk/property-for-sale/property-58311114.html,"Ouselea, York",YO30 6SA,3 bedroom terraced house,22 November 2018,3,225000,,,,,"Quantum Estate Agents, York",,01904 200028
https://www.rightmove.co.uk/property-for-sale/property-77341001.html,"Union Terrace, York, YO31",YO31 7ES,2 bedroom apartment,22 November 2018,2,235000,,,,Leasehold,"Carter Jonas, York",,01904 200062
https://www.rightmove.co.uk/property-for-sale/property-77335946.html,9 Croft Court Bishopthorpe York YO23 2RU,YO23 2RU,4 bedroom mews house,22 November 2018,4,365000,234950,130050,2006,Freehold,"Naish Estate Agents & Solicitors, York",,01904 200041
https://www.rightmove.co.uk/property-for-sale/property-77334245.html,"Wordsworth Crescent, Woodthorpe, York",YO24 2RX,3 bedroom semi-detached house,22 November 2018,3,220000,110000,110000,2005,,"Ashtons Estate Agents, York City",,01904 200093
https://www.rightmove.co.uk/property-for-sale/property-68677429.html,"Manor Court, Lawrence Street, York",YO10 3EU,2 bedroom apartment,22 November 2018,2,220000,,,,Leasehold,"Y Homes, York",,01904 200070
https://www.rightmove.co.uk/property-for-sale/property-68673874.html,"Malton Road, York",YO32 9TJ,3 bedroom detached bungalow,22 November 2018,3,295000,193500,101500,2007,Freehold,"Churchills Estate Agents, York",,01904 200031
https://www.rightmove.co.uk/property-for-sale/property-77324573.html,"Eva Avenue, York, YO30",YO30 5TY,3 bedroom detached house,22 November 2018,3,250000,,,,Freehold,"Preston Baker, York",,01904 200064
https://www.rightmove.co.uk/property-for-sale/property-68678962.html,"Moorland Road, York, YO10 4HF",YO10 4HF,5 bedroom terraced house,22 November 2018,5,424950,,,,Freehold,"Hunters, York",,01904 200050
https://www.rightmove.co.uk/property-for-sale/property-58321467.html,"Hebdon Court, York, North Yorkshire, England, YO26",YO26 4LU,2 bedroom flat,22 November 2018,2,135000,172100,-37100,2007,,"Bridgfords, York",,01904 200065
https://www.rightmove.co.uk/property-for-sale/property-75639074.html,"Mallard Close, Osbaldwick, York",YO10 3BS,4 bedroom detached house,14 September 2018,4,275000,,,,Freehold,"Ashtons Estate Agents, York City",,01904 200093
https://www.rightmove.co.uk/property-for-sale/property-58331601.html,"Hebdon Court, York, North Yorkshire, England, YO26",YO26 4LU,2 bedroom flat,23 November 2018,2,135000,172300,-37300,2013,,"Bridgfords, York",,01904 200065
https://www.rightmove.co.uk/property-for-sale/property-74753591.html,"Groves Chapel, Union Terrace, York, YO31",YO31 7EU,2 bedroom apartment,12 April 2018,2,210000,,,,Leasehold,"Carter Jonas, York",,01904 200062
https://www.rightmove.co.uk/property-for-sale/property-77356907.html,"Sunningdale Close, Acomb, York",YO26 5PD,2 bedroom detached house,23 November 2018,2,195000,157500,37500,2008,Freehold,"Ashtons Estate Agents, York City",,01904 200093
https://www.rightmove.co.uk/property-for-sale/property-77115341.html,"Lindsey Avenue, York",YO26 4RL,3 bedroom terraced house,13 November 2018,3,170000,,,,Freehold,"Ashtons Estate Agents, York City",,01904 200093
https://www.rightmove.co.uk/property-for-sale/property-76572191.html,"Acorn Way, York, North Yorkshire, YO24",YO24 2RW,3 bedroom semi-detached house,,3,225000,164000,61000,2009,Freehold,"Redmove, York",,01904 200058
https://www.rightmove.co.uk/property-for-sale/property-71364404.html,"Eastfield Lane, York, North Yorkshire, YO19",YO19 5NE,3 bedroom detached bungalow,,3,260000,230000,30000,2005,Freehold,"Redmove, York",,01904 200058
https://www.rightmove.co.uk/property-for-sale/property-75609248.html,"Greystoke Road, Rawcliffe, YORK",YO30 5FD,2 bedroom semi-detached house,13 September 2018,2,205000,77500,127500,2001,Freehold,"Ashtons Estate Agents, York City",,01904 200093
https://www.rightmove.co.uk/property-for-sale/property-58334151.html,"Trent Way, Dringhouses",YO24 2TR,3 bedroom end of terrace house,23 November 2018,3,215000,165000,50000,2011,,"Ben Faulkes & Co, York",,01904 500350
https://www.rightmove.co.uk/property-for-sale/property-77335136.html,"Second Avenue, York, North Yorkshire, YO31",YO31 0RS,3 bedroom terraced house,26 November 2018,3,340000,330000,10000,2016,Freehold,"Redmove, York",,01904 200058
https://www.rightmove.co.uk/property-for-sale/property-68496652.html,"Hill Street, Holgate, York, YO24 4JB",YO24 4JB,3 bedroom semi-detached house,13 November 2018,3,350000,228000,122000,2013,,"Hudson Moody, Micklegate",,01904 200036
https://www.rightmove.co.uk/property-for-sale/property-58035456.html,York YO30,YO30 5GJ,2 bedroom semi-detached house,13 November 2018,2,190000,130000,60000,2007,Freehold,"Emoov, National",,03339 392206
https://www.rightmove.co.uk/property-for-sale/property-57332562.html,"Curzon Terrace, South Bank, YORK",YO23 1HA,2 bedroom terraced house,16 October 2018,2,210000,190000,20000,2016,Freehold,"Ashtons Estate Agents, York City",,01904 200093
https://www.rightmove.co.uk/property-for-sale/property-68505997.html,"Pheasant Drive, York",YO24 2YD,2 bedroom detached bungalow,13 November 2018,2,240000,,,,Freehold,"Churchills Estate Agents, Acomb",,01904 200063
https://www.rightmove.co.uk/property-for-sale/property-58047195.html,"Clifton Green, York, YO30",YO30 6LN,2 bedroom apartment,13 November 2018,2,400000,,,,Leasehold,"Lancaster Samms, York",,01904 200091
https://www.rightmove.co.uk/property-for-sale/property-74974868.html,"Hull Road, York",YO10 3LB,2 bedroom detached bungalow,13 August 2018,2,240000,159000,81000,2003,Freehold,"Ashtons Estate Agents, York City",,01904 200093
https://www.rightmove.co.uk/property-for-sale/property-77363045.html,"Ingleton Walk, Burnholme, York, YO31 0PU",YO31 0PU,3 bedroom semi-detached house,23 November 2018,3,295000,60000,235000,1998,,"Hudson Moody, Micklegate",,01904 200036
https://www.rightmove.co.uk/property-for-sale/property-58050228.html,"Cobham Way, York",YO30 5NS,2 bedroom flat,13 November 2018,2,165000,147995,17005,2004,Freehold,"Naish Estate Agents & Solicitors, York",,01904 200041
https://www.rightmove.co.uk/property-for-sale/property-68508781.html,"2C Stonebow House, The Stonebow, York, YO1 7NP",YO1 7NP,2 bedroom flat,13 April 2018,2,335000,,,,,"Hunters, York",,01904 200050
https://www.rightmove.co.uk/property-for-sale/property-68508832.html,"2D Stonebow House, The Stonebow, York, YO1 7NP",YO1 7NP,2 bedroom apartment,13 November 2018,2,370000,,,,,"Hunters, York",,01904 200050
https://www.rightmove.co.uk/property-for-sale/property-68508853.html,"4B Stonebow House, The Stonebow, York, YO1 7NP",YO1 7NP,2 bedroom apartment,13 November 2018,2,475000,,,,,"Hunters, York",,01904 200050
https://www.rightmove.co.uk/property-for-sale/property-68499808.html,"Bilsdale Close, Rawcliffe, York",YO30 5TT,3 bedroom detached house,13 November 2018,3,244950,105000,139950,2002,Freehold,"Churchills Estate Agents, York",,01904 200031
https://www.rightmove.co.uk/property-for-sale/property-68505988.html,"3 Moorland Road, York, YO10 4HF",YO10 4HF,5 bedroom terraced house,13 November 2018,5,424950,,,,,"New Home Agents, Leeds",,0113 322 5766
https://www.rightmove.co.uk/property-for-sale/property-68508937.html,"3B Stonebow House, The Stonebow, York, YO1 7NP",YO1 7NP,2 bedroom apartment,13 November 2018,2,450000,,,,,"Hunters, York",,01904 200050
https://www.rightmove.co.uk/property-for-sale/property-68509774.html,"The Stonebow, York, YO1",YO1 7NY,2 bedroom apartment,13 November 2018,2,370000,,,,,"Carter Jonas, York",,01904 200062
https://www.rightmove.co.uk/property-for-sale/property-68509960.html,"The Stonebow, York, YO1",YO1 7NY,2 bedroom apartment,13 November 2018,2,450000,,,,,"Carter Jonas, York",,01904 200062
https://www.rightmove.co.uk/property-for-sale/property-68509690.html,"The Stonebow, York, YO1",YO1 7NY,2 bedroom apartment,13 November 2018,2,335000,,,,,"Carter Jonas, York",,01904 200062
https://www.rightmove.co.uk/property-for-sale/property-68509741.html,"The Stonebow, York, YO1",YO1 7NY,2 bedroom apartment,13 November 2018,2,440000,,,,,"Carter Jonas, York",,01904 200062
https://www.rightmove.co.uk/property-for-sale/property-58066158.html,"Amberley Street, York YO26 4SB",YO26 4SB,2 bedroom terraced house,13 November 2018,2,165000,,,,Freehold,"EweMove, York",,01904 200147
https://www.rightmove.co.uk/property-for-sale/property-77250026.html,"2 Nelson's Yard, Dennis Street, York YO1 9AA",YO1 9AA,3 bedroom town house,19 November 2018,3,575000,,,,,"Hudson Moody, Micklegate",,01904 200036
https://www.rightmove.co.uk/property-for-sale/property-68634601.html,"Fossview Close, Strensall, York, YO32",YO32 5BL,3 bedroom semi-detached house,19 November 2018,3,225000,,,,,"Reeds Rains , Haxby",,01904 200048
https://www.rightmove.co.uk/property-for-sale/property-68511829.html,"Kingsway North, York, YO30",YO30 6JB,3 bedroom semi-detached house,13 November 2018,3,190000,153000,37000,2013,Freehold,"Purplebricks, covering Yorkshire",,0121 396 0883
https://www.rightmove.co.uk/property-for-sale/property-58065000.html,"Brunswick Street, South Bank, York YO23",YO23 1EB,2 bedroom terraced house,13 November 2018,2,225000,156000,69000,2012,,"York Property Shop, York",,07865 081333
https://www.rightmove.co.uk/property-for-sale/property-67882192.html,"Cleveland Street, York, YO24",YO24 4BS,3 bedroom terraced house,08 October 2018,3,200000,,,,Freehold,"Purplebricks, covering Yorkshire",,0121 396 0883
https://www.rightmove.co.uk/property-for-sale/property-58211796.html,"Boroughbridge Road, York",YO26 5SQ,4 bedroom semi-detached house,19 November 2018,4,375000,345000,30000,2017,,"Hudson Moody, Poppleton",,01904 200038
https://www.rightmove.co.uk/property-for-sale/property-77255366.html,"Taurus Court, Swann Street, York, YO23 1AG",YO23 1AG,2 bedroom apartment,19 November 2018,2,172500,,,,,"Hudson Moody, Micklegate",,01904 200036
https://www.rightmove.co.uk/property-for-sale/property-58212483.html,"Dalmally Close, Woodthorpe, York, YO24",YO24 2XS,3 bedroom semi-detached house,19 November 2018,3,249950,,,,Freehold,"Northwood, York",,01904 200033
https://www.rightmove.co.uk/property-for-sale/property-75449528.html,"Vyner Street, York, YO31",YO31 8HS,3 bedroom terraced house,07 September 2018,3,375000,195000,180000,2017,Freehold,"Carter Jonas, York",,01904 200062
https://www.rightmove.co.uk/property-for-sale/property-58216341.html,"Count de Burgh Terrace, York",YO23 1EG,3 bedroom town house,19 November 2018,3,250000,,,,Freehold,"Churchills Estate Agents, Acomb",,01904 200063
https://www.rightmove.co.uk/property-for-sale/property-77256524.html,"Fossview Close, Strensall, York",YO32 5BL,3 bedroom terraced house,19 November 2018,3,225000,,,,,"Stephensons, Haxby",,01904 200060
https://www.rightmove.co.uk/property-for-sale/property-57237141.html,"Learmans Way, Copmanthorpe",YO23 3LB,2 bedroom semi-detached house,31 August 2018,2,175000,150000,25000,2008,Freehold,"Wishart Estate Agents, York",,01904 200000
https://www.rightmove.co.uk/property-for-sale/property-68608114.html,"Norway Drive, York, YO10 4NY",YO10 4NY,3 bedroom detached bungalow,19 November 2018,3,335000,,,,Freehold,"Hunters, York",,01904 200050
https://www.rightmove.co.uk/property-for-sale/property-77265740.html,"Birch Close, Huntington, York",YO31 9PL,2 bedroom flat,19 November 2018,2,175000,,,,,"Stephensons, Town & City",,01904 200054
https://www.rightmove.co.uk/property-for-sale/property-68356129.html,"Nunthorpe Grove, York",YO23 1DT,3 bedroom terraced house,05 November 2018,3,330000,65250,264750,1998,Freehold,"Churchills Estate Agents, York",,01904 200031
https://www.rightmove.co.uk/property-for-sale/property-68614594.html,"Thorncroft, Dunnington, YO19",YO19 5RW,2 bedroom bungalow,19 November 2018,2,200000,,,,Freehold,"Indigo Greens, York",,01904 200117
https://www.rightmove.co.uk/property-for-sale/property-58240845.html,"Moor Lane, Dringhouses, York",YO24 2QX,2 bedroom semi-detached bungalow,20 November 2018,2,230000,,,,Freehold,"Ashtons Estate Agents, York City",,01904 200093
https://www.rightmove.co.uk/property-for-sale/property-58239735.html,"College Court, Dringhouses, York, YO24 1UH",YO24 1UH,4 bedroom detached house,20 November 2018,4,545000,,,,,"Hunters, York - Bishopthorpe Road",,01904 200075
https://www.rightmove.co.uk/property-for-sale/property-77263244.html,32 Queen Annes Road York YO30 7AA,YO30 7AA,4 bedroom terraced house,19 November 2018,4,450000,420000,30000,2018,Freehold,"Naish Estate Agents & Solicitors, York",,01904 200041
https://www.rightmove.co.uk/property-for-sale/property-67707400.html,"Park Gate, Strensall, York, YO32",YO32 5YL,3 bedroom semi-detached house,20 November 2018,3,265000,,,,,"YOUR MOVE  Anscombs, York",,01904 200034
https://www.rightmove.co.uk/property-for-sale/property-58239363.html,"Intake Lane, Dunnington, York, YO19",YO19 5NX,3 bedroom semi-detached house,10 July 2018,3,240000,,,,,"Hudson Moody, Dunnington",,01904 200154
https://www.rightmove.co.uk/property-for-sale/property-52108197.html,"The Hungate, Hungate Sreet, York, YO1",YO1 7NP,1 bedroom apartment,05 October 2017,1,179000,,,,,"Ernest-Brooks International, London",,020 3858 2826
https://www.rightmove.co.uk/property-for-sale/property-43414974.html,"Coningham Avenue, York, North Yorkshire, YO30",YO30 5NH,2 bedroom flat,02 August 2016,2,165000,159995,5005,2004,,"Bridgfords, York",,01904 200065
https://www.rightmove.co.uk/property-for-sale/property-58246098.html,"Hempland Lane, Stockton Lane, YORK",YO31 1AZ,3 bedroom semi-detached house,20 November 2018,3,450000,,,,Freehold,"Ashtons Estate Agents, York City",,01904 200093
https://www.rightmove.co.uk/property-for-sale/property-73020233.html,"Brandon Grove, Hopgrove Lane South, York",YO32 9TQ,3 bedroom detached house,05 May 2018,3,375000,,,,Freehold,"Ashtons Estate Agents, York City",,01904 200093
https://www.rightmove.co.uk/property-for-sale/property-66607751.html,"London Mews, 31a Hawthorn Grove, YORK",YO31 7YA,1 bedroom apartment,24 May 2017,1,189950,,,,Leasehold,"Ashtons Estate Agents, York City",,01904 200093
https://www.rightmove.co.uk/property-for-sale/property-67770688.html,"Farrar Street, Lawrence Street",YO10 3BZ,3 bedroom terraced house,01 October 2018,3,239000,,,,Freehold,"Linley and Simpson incorporating Coalters, York - Sales",,01904 200104
https://www.rightmove.co.uk/property-for-sale/property-54897405.html,"Kyme Street, York, YO1 6HG",YO1 6HG,4 bedroom terraced house,15 June 2018,4,339950,47000,292950,1995,Freehold,"Hunters, York - Bishopthorpe Road",,01904 200075
https://www.rightmove.co.uk/property-for-sale/property-67776361.html,"The Village, Haxby, York, YO32",YO32 2HY,1 bedroom flat,01 October 2018,1,120000,,,,,"Reeds Rains , Haxby",,01904 200048
https://www.rightmove.co.uk/property-for-sale/property-68927534.html,"Dodsworth Avenue, York",YO31 7TR,1 bedroom retirement property,19 September 2017,1,69000,,,,,"Stephensons, Town & City",,01904 200054
